,track_id,track_title,artist_name,album_title,track_duration,track_genre,track_bit_rate,track_listens,track_comments,artist_location,album_date_released,album_type,album_tracks
55568,82226,Herfstklier,Richard Jonas,Masker III,203,Experimental,320000,129,0,"Nijmegen, Netherlands",2011-06-13,Album,18
55569,82227,Draai,Richard Jonas,Masker III,350,Experimental,320000,118,0,"Nijmegen, Netherlands",2011-06-13,Album,18
55570,82228,Drol,Richard Jonas,Masker III,79,Experimental,320000,222,0,"Nijmegen, Netherlands",2011-06-13,Album,18
55571,82229,Bijna,Richard Jonas,Masker III,290,Experimental,320000,160,0,"Nijmegen, Netherlands",2011-06-13,Album,18
55572,82230,My natural route,Richard Jonas,Masker III,311,Experimental,320000,333,0,"Nijmegen, Netherlands",2011-06-13,Album,18
55573,82231,Cold play in goffertpark,Richard Jonas,Masker III,276,Experimental,320000,1196,0,"Nijmegen, Netherlands",2011-06-13,Album,18
55574,82232,Vergang,Richard Jonas,Masker III,311,Experimental,320000,124,0,"Nijmegen, Netherlands",2011-06-13,Album,18
55575,82233,Stroming,Richard Jonas,Masker III,169,Experimental,320000,202,0,"Nijmegen, Netherlands",2011-06-13,Album,18
55576,82234,Rondel,Richard Jonas,Masker III,332,Experimental,320000,137,0,"Nijmegen, Netherlands",2011-06-13,Album,18
55577,82235,Hexed Kyma,Richard Jonas,Masker III,406,Experimental,320000,169,0,"Nijmegen, Netherlands",2011-06-13,Album,18
55578,82236,Siekwens,Richard Jonas,Masker III,239,Experimental,320000,113,0,"Nijmegen, Netherlands",2011-06-13,Album,18
55579,82237,Impulse Workout,Richard Jonas,Masker III,222,Experimental,320000,1209,0,"Nijmegen, Netherlands",2011-06-13,Album,18
55580,82238,Random Sines,Richard Jonas,Masker III,239,Experimental,320000,198,0,"Nijmegen, Netherlands",2011-06-13,Album,18
55581,82239,Ruis2,Richard Jonas,Masker III,230,Experimental,320000,157,0,"Nijmegen, Netherlands",2011-06-13,Album,18
55582,82240,Vink,Richard Jonas,Masker III,286,Experimental,320000,177,0,"Nijmegen, Netherlands",2011-06-13,Album,18
55583,82241,Sonology medley,Richard Jonas,Masker III,1504,Experimental,320000,335,0,"Nijmegen, Netherlands",2011-06-13,Album,18
55584,82242,Impulse Workout,Richard Jonas,Stekkerspel,80,Experimental,320000,2147,0,"Nijmegen, Netherlands",2008-07-06,Album,9
55585,82243,Analoog,Richard Jonas,Stekkerspel,287,Experimental,320000,353,0,"Nijmegen, Netherlands",2008-07-06,Album,9
55586,82244,Vosimm,Richard Jonas,Stekkerspel,233,Experimental,320000,231,0,"Nijmegen, Netherlands",2008-07-06,Album,9
55587,82245,Vink,Richard Jonas,Stekkerspel,72,Experimental,320000,333,0,"Nijmegen, Netherlands",2008-07-06,Album,9
55588,82246,Maxtor Hitachi,Richard Jonas,Stekkerspel,328,Experimental,320000,639,0,"Nijmegen, Netherlands",2008-07-06,Album,9
55589,82247,Bar VT-FUG,Richard Jonas,Stekkerspel,53,Experimental,320000,648,0,"Nijmegen, Netherlands",2008-07-06,Album,9
55590,82248,Siekwens,Richard Jonas,Stekkerspel,226,Experimental,320000,322,0,"Nijmegen, Netherlands",2008-07-06,Album,9
55591,82249,Data Play,Richard Jonas,Stekkerspel,194,Experimental,320000,537,0,"Nijmegen, Netherlands",2008-07-06,Album,9
55592,82250,80.56.20.28,Richard Jonas,Stekkerspel,341,Experimental,320000,1220,0,"Nijmegen, Netherlands",2008-07-06,Album,9
55593,82251,Neptoon,jonas the plugexpert,Ondervlak,25,Electronic,320000,265,0,"Nijmegen, Netherlands",2010-06-07,Album,24
55594,82252,Klimrek,jonas the plugexpert,Ondervlak,160,Electronic,320000,25,0,"Nijmegen, Netherlands",2010-06-07,Album,24
55595,82253,Chuchu juniors day at the beach,jonas the plugexpert,Ondervlak,236,Electronic,320000,255,0,"Nijmegen, Netherlands",2010-06-07,Album,24
55596,82254,Tussendoortje,jonas the plugexpert,Ondervlak,165,Electronic,320000,28,0,"Nijmegen, Netherlands",2010-06-07,Album,24
55597,82255,Gozert,jonas the plugexpert,Ondervlak,282,Electronic,320000,18,0,"Nijmegen, Netherlands",2010-06-07,Album,24
55598,82256,Vuilnisflow,jonas the plugexpert,Ondervlak,269,Electronic,320000,25,0,"Nijmegen, Netherlands",2010-06-07,Album,24
55599,82257,1op,jonas the plugexpert,Ondervlak,246,Electronic,320000,20,0,"Nijmegen, Netherlands",2010-06-07,Album,24
55600,82258,"Richard, Toggi and Philipp's descent to the beach",jonas the plugexpert,Ondervlak,259,Electronic,320000,300,0,"Nijmegen, Netherlands",2010-06-07,Album,24
55601,82259,Schommel,jonas the plugexpert,Ondervlak,278,Electronic,320000,25,0,"Nijmegen, Netherlands",2010-06-07,Album,24
55602,82261,Draadje,jonas the plugexpert,Ondervlak,137,Electronic,320000,34,0,"Nijmegen, Netherlands",2010-06-07,Album,24
55603,82262,Wip Wap,jonas the plugexpert,Ondervlak,108,Electronic,320000,50,0,"Nijmegen, Netherlands",2010-06-07,Album,24
55604,82263,Vooruitschuiver,jonas the plugexpert,Ondervlak,253,Electronic,320000,23,0,"Nijmegen, Netherlands",2010-06-07,Album,24
55605,82264,Savons,jonas the plugexpert,Ondervlak,267,Electronic,320000,24,0,"Nijmegen, Netherlands",2010-06-07,Album,24
55606,82265,Laatzittendat,jonas the plugexpert,Ondervlak,241,Electronic,320000,27,0,"Nijmegen, Netherlands",2010-06-07,Album,24
55607,82266,Eftelding,jonas the plugexpert,Ondervlak,344,Electronic,320000,25,0,"Nijmegen, Netherlands",2010-06-07,Album,24
55608,82269,Ik mis je,jonas the plugexpert,Ondervlak,205,Electronic,320000,37,0,"Nijmegen, Netherlands",2010-06-07,Album,24
55609,82270,C33,jonas the plugexpert,Ondervlak,293,Electronic,320000,34,0,"Nijmegen, Netherlands",2010-06-07,Album,24
55610,82271,Brie,jonas the plugexpert,Ondervlak,228,Electronic,320000,39,0,"Nijmegen, Netherlands",2010-06-07,Album,24
55611,82272,Bedrijf,jonas the plugexpert,Ondervlak,350,Electronic,320000,51,0,"Nijmegen, Netherlands",2010-06-07,Album,24
55612,82274,7klaper,jonas the plugexpert,Ondervlak,296,Electronic,320000,49,0,"Nijmegen, Netherlands",2010-06-07,Album,24
55636,82317,Metabaron,Bouwakanja,Circuits Imprimés vol. 02,380,Electronic,320000,779,0,France,2013-01-02,Album,25
55642,82323,Jam,PierrotheMoon,Circuits Imprimés vol. 02,251,Electronic,320000,1067,0,"Lille, Nord-Pas-de-Calais 
France ",2013-01-02,Album,25
55643,82324,SIRUset00,Tiruset,Circuits Imprimés vol. 02,184,Electronic,320000,739,0,"Zuid-Holland, Netherlands",2013-01-02,Album,25
55646,82327,NwiPuk_00tx,Pornophonik,Circuits Imprimés vol. 02,203,Electronic,320000,1079,0,"Pepinster, Liège 
Belgium ",2013-01-02,Album,25
55648,82329,Locked Hatch,Syndrôm,Circuits Imprimés vol. 02,290,Electronic,320000,822,0,"Nîmes, France",2013-01-02,Album,25
55649,82330,Echoes From Below,Nonima,Circuits Imprimés vol. 02,464,Electronic,320000,1067,0,"Scotland, United Kingdom",2013-01-02,Album,25
55654,82335,Pieces Of Another,Floating Spirits,Circuits Imprimés vol. 02,335,Electronic,320000,1445,0,"Utah, USA",2013-01-02,Album,25
55657,82338,Otto,jonas the plugexpert,Segment I,193,Electronic,320000,51,0,"Nijmegen, Netherlands",2011-12-19,Album,7
55658,82339,Cooking,jonas the plugexpert,Segment I,318,Electronic,320000,1936,0,"Nijmegen, Netherlands",2011-12-19,Album,7
55659,82340,Tritium 1.5,jonas the plugexpert,Segment I,241,Electronic,320000,26,0,"Nijmegen, Netherlands",2011-12-19,Album,7
55660,82341,Hawkeye,jonas the plugexpert,Segment I,104,Electronic,320000,47,0,"Nijmegen, Netherlands",2011-12-19,Album,7
55661,82342,Blahghg,jonas the plugexpert,Segment I,183,Electronic,320000,37,0,"Nijmegen, Netherlands",2011-12-19,Album,7
55662,82343,1 minute rave skit,jonas the plugexpert,Segment I,75,Electronic,320000,156,0,"Nijmegen, Netherlands",2011-12-19,Album,7
55663,82344,Huismus,jonas the plugexpert,Segment I,178,Electronic,320000,49,0,"Nijmegen, Netherlands",2011-12-19,Album,7
55693,82376,toribio,román ramón,nombradía pt1: en desuso,84,Experimental,321800,450,0,spain,2013-04-07,Album,6
55694,82377,silvino,román ramón,nombradía pt1: en desuso,58,Experimental,321191,88,0,spain,2013-04-07,Album,6
55695,82378,prudencia,román ramón,nombradía pt1: en desuso,162,Experimental,320804,82,0,spain,2013-04-07,Album,6
55696,82379,norberto conrado,román ramón,nombradía pt1: en desuso,185,Experimental,320378,80,0,spain,2013-04-07,Album,6
55697,82380,modestino pedro,román ramón,nombradía pt1: en desuso,71,Experimental,321434,74,0,spain,2013-04-07,Album,6
55698,82381,leonidas,román ramón,nombradía pt1: en desuso,74,Experimental,321608,111,0,spain,2013-04-07,Album,6
55722,82405,Scam,Blanche Blanche Blanche,Scam b/w Press Dumps,136,Rock,320000,1549,0,"Brattleboro, VT",2013-01-16,Album,2
55723,82406,Press Dumps,Blanche Blanche Blanche,Scam b/w Press Dumps,119,Rock,320000,819,0,"Brattleboro, VT",2013-01-16,Album,2
55761,82446,Connected,Syndrôm,Circuits Imprimés vol. 03,226,Electronic,320000,179,0,"Nîmes, France",2013-02-10,Album,22
55765,82450,Noon,Lauki,Circuits Imprimés vol. 03,453,Electronic,320000,160,0,"Barcelona, Spain",2013-02-10,Album,22
55777,82462,Stand Up,Throwing Muses,Live on Noise from Neville 1985,171,Rock,256000,2413,0,USA,1985-01-26,Live Performance,8
55778,82463,Santa Claus,Throwing Muses,Live on Noise from Neville 1985,166,Rock,256000,1645,0,USA,1985-01-26,Live Performance,8
55779,82464,Not Too Soon,Throwing Muses,Live on Noise from Neville 1985,119,Rock,256000,2797,0,USA,1985-01-26,Live Performance,8
55780,82465,Doghouse / The Burrow,Throwing Muses,Live on Noise from Neville 1985,247,Rock,256000,933,0,USA,1985-01-26,Live Performance,8
55781,82466,Dirt Is On The Floor,Throwing Muses,Live on Noise from Neville 1985,136,Rock,256000,805,0,USA,1985-01-26,Live Performance,8
55782,82467,The Letter / The Party,Throwing Muses,Live on Noise from Neville 1985,458,Rock,256000,1035,0,USA,1985-01-26,Live Performance,8
55783,82468,America (She Can't Say No),Throwing Muses,Live on Noise from Neville 1985,176,Rock,256000,2165,0,USA,1985-01-26,Live Performance,8
55784,82469,And A She-Wolf After The War,Throwing Muses,Live on Noise from Neville 1985,194,Rock,256000,1338,0,USA,1985-01-26,Live Performance,8
55796,82505,Solitude,Entertainment for the Braindead,"netBloc Vol. 42: Life, The Universe & Everything",169,Folk,320000,734,0,"Berlin, Germany",2013-03-29,Album,11
55798,82507,Time Lines,Pete Lund,"netBloc Vol. 42: Life, The Universe & Everything",312,Folk,320000,1974,0,"Buffalo, New York",2013-03-29,Album,11
55801,82510,Untitled,Ashley Paul,Live on WFMU's The Long Rally with Scott McDowell,463,Experimental,256000,321,0,"Brooklyn, NY",2013-04-10,Album,5
55802,82511,It's The Heat,Ashley Paul,Live on WFMU's The Long Rally with Scott McDowell,312,Experimental,256000,335,0,"Brooklyn, NY",2013-04-10,Album,5
55803,82512,Believe,Ashley Paul,Live on WFMU's The Long Rally with Scott McDowell,611,Experimental,256000,270,0,"Brooklyn, NY",2013-04-10,Album,5
55804,82513,Watch Them Pass,Ashley Paul,Live on WFMU's The Long Rally with Scott McDowell,385,Experimental,256000,153,0,"Brooklyn, NY",2013-04-10,Album,5
55805,82514,I Know You,Ashley Paul,Live on WFMU's The Long Rally with Scott McDowell,190,Experimental,256000,134,0,"Brooklyn, NY",2013-04-10,Album,5
55813,82522,Drippin' Down,Thee Open Sex,"Live on WFMU's Airborne Event - April 1, 2013",281,Rock,256000,514,0,"Bloomington, IN",2013-04-10,Album,4
55814,82523,Peanut Butter,Thee Open Sex,"Live on WFMU's Airborne Event - April 1, 2013",254,Rock,256000,480,0,"Bloomington, IN",2013-04-10,Album,4
55815,82524,Stone Free,Thee Open Sex,"Live on WFMU's Airborne Event - April 1, 2013",568,Rock,256000,272,0,"Bloomington, IN",2013-04-10,Album,4
55816,82525,Walkin' The Dog,Thee Open Sex,"Live on WFMU's Airborne Event - April 1, 2013",358,Rock,256000,734,0,"Bloomington, IN",2013-04-10,Album,4
55817,82526,No Voodoo,Allah-Las,"Live on WFMU's Three Chord Monte with Joe Belock - April 9, 2013",172,Rock,256000,1211,0,"Los Angeles, California",2013-04-10,Album,6
55818,82527,Don't You Forget It,Allah-Las,"Live on WFMU's Three Chord Monte with Joe Belock - April 9, 2013",178,Rock,256000,1402,0,"Los Angeles, California",2013-04-10,Album,6
55819,82528,I Had It All,Allah-Las,"Live on WFMU's Three Chord Monte with Joe Belock - April 9, 2013",159,Rock,256000,1526,0,"Los Angeles, California",2013-04-10,Album,6
55820,82529,Tell Me What's On Your Mind,Allah-Las,"Live on WFMU's Three Chord Monte with Joe Belock - April 9, 2013",217,Rock,256000,878,0,"Los Angeles, California",2013-04-10,Album,6
55821,82530,Busman's Holiday,Allah-Las,"Live on WFMU's Three Chord Monte with Joe Belock - April 9, 2013",230,Rock,256000,1331,0,"Los Angeles, California",2013-04-10,Album,6
55822,82531,No Werewolf,Allah-Las,"Live on WFMU's Three Chord Monte with Joe Belock - April 9, 2013",138,Rock,256000,1023,0,"Los Angeles, California",2013-04-10,Album,6
55860,82579,Adhesive,Container,"Live on WFMU's Distort Jersey City with Deed Runlea - April 3, 2013",327,Electronic,256000,755,0,"Providence, RI",2013-04-03,Album,7
55861,82580,Interior,Container,"Live on WFMU's Distort Jersey City with Deed Runlea - April 3, 2013",199,Electronic,256000,743,0,"Providence, RI",2013-04-03,Album,7
55862,82581,Perforate,Container,"Live on WFMU's Distort Jersey City with Deed Runlea - April 3, 2013",315,Electronic,256000,782,0,"Providence, RI",2013-04-03,Album,7
55863,82582,Saturated,Container,"Live on WFMU's Distort Jersey City with Deed Runlea - April 3, 2013",246,Electronic,256000,788,0,"Providence, RI",2013-04-03,Album,7
55864,82583,Treatment,Container,"Live on WFMU's Distort Jersey City with Deed Runlea - April 3, 2013",306,Electronic,256000,833,0,"Providence, RI",2013-04-03,Album,7
55865,82584,Acclimator,Container,"Live on WFMU's Distort Jersey City with Deed Runlea - April 3, 2013",246,Electronic,256000,1086,0,"Providence, RI",2013-04-03,Album,7
55866,82585,Obstruction,Container,"Live on WFMU's Distort Jersey City with Deed Runlea - April 3, 2013",192,Electronic,256000,1126,0,"Providence, RI",2013-04-03,Album,7
55891,82628,WorldToday (Original version),Herbata,World Today,262,International,320000,1215,0,Barcelona (Spain),2013-04-10,Album,4
55892,82629,WorldToday (Chalart58 version),Herbata,World Today,264,International,320000,785,0,Barcelona (Spain),2013-04-10,Album,4
55893,82630,WorldToday (Pope version),Herbata,World Today,285,International,320000,1239,0,Barcelona (Spain),2013-04-10,Album,4
55894,82631,WorldToday (La Crema version - Herbata Vocal Rework),Herbata,World Today,338,International,320000,1813,0,Barcelona (Spain),2013-04-10,Album,4
55895,82632,Die Nachbarn,Jaan Patterson & Anthony Donovan,Die Nachbarn,2551,Experimental,320000,582,0,Germany/UK,2013-04-12,Album,1
55907,82648,The Trust,Litmus,Perception Of Light,100,Electronic,160000,879,0,France,2011-05-03,Album,12
55908,82649,About The Birds,Litmus,Perception Of Light,238,Electronic,160000,387,0,France,2011-05-03,Album,12
55909,82650,Forms Get Real,Litmus,Perception Of Light,213,Electronic,160000,136,0,France,2011-05-03,Album,12
55910,82651,Language,Litmus,Perception Of Light,109,Electronic,160000,149,0,France,2011-05-03,Album,12
55911,82652,The Ideas And The Mysteries,Litmus,Perception Of Light,252,Electronic,160000,194,0,France,2011-05-03,Album,12
55912,82653,This Is The Place,Litmus,Perception Of Light,162,Electronic,160000,131,0,France,2011-05-03,Album,12
55913,82654,Love The Way You Play,Litmus,Perception Of Light,228,Electronic,160000,339,0,France,2011-05-03,Album,12
55914,82655,Keep Your Smile,Litmus,Perception Of Light,256,Electronic,160000,269,0,France,2011-05-03,Album,12
55915,82656,Enemy,Litmus,Perception Of Light,312,Electronic,160000,152,2,France,2011-05-03,Album,12
55916,82657,Far From Me,Litmus,Perception Of Light,278,Electronic,160000,134,0,France,2011-05-03,Album,12
55917,82658,I'll Be OK,Litmus,Perception Of Light,200,Electronic,160000,160,0,France,2011-05-03,Album,12
55918,82659,Perception Of Light,Litmus,Perception Of Light,154,Electronic,160000,198,0,France,2011-05-03,Album,12
55928,82679,The Subconscious,Inside the Mind,Degeneration,99,Rock,320000,813,0,"Volzhsky, Russia",2012-10-13,Album,9
55929,82680,The Subconscious,Inside the Mind,Degeneration,99,Rock,320000,149,0,"Volzhsky, Russia",2012-10-13,Album,9
55930,82681,My all,Inside the Mind,Degeneration,126,Rock,320000,151,0,"Volzhsky, Russia",2012-10-13,Album,9
55931,82682,Crystal Poison,Inside the Mind,Degeneration,114,Rock,320000,153,0,"Volzhsky, Russia",2012-10-13,Album,9
55932,82683,Cold,Inside the Mind,Degeneration,160,Rock,320000,159,0,"Volzhsky, Russia",2012-10-13,Album,9
55933,82684,Baby,Inside the Mind,Degeneration,156,Rock,320000,294,0,"Volzhsky, Russia",2012-10-13,Album,9
55934,82685,Spitt sound,Inside the Mind,Degeneration,141,Rock,320000,113,0,"Volzhsky, Russia",2012-10-13,Album,9
55935,82686,With a smile,Inside the Mind,Degeneration,133,Rock,320000,286,0,"Volzhsky, Russia",2012-10-13,Album,9
55936,82687,Simple things,Inside the Mind,Degeneration,140,Rock,320000,390,0,"Volzhsky, Russia",2012-10-13,Album,9
55937,82695,Ldom,Riverhorse,SPLT,139,Rock,320000,924,0,"Moskow, Russia",2012-12-15,Album,13
55938,82696,Tak uhodilo tvoe detstvo,Riverhorse,SPLT,150,Rock,320000,204,0,"Moskow, Russia",2012-12-15,Album,13
55939,82697,Otrajeniem,Riverhorse,SPLT,144,Rock,320000,344,0,"Moskow, Russia",2012-12-15,Album,13
55940,82698,Limits of Good,Inside the Mind,SPLT,170,Rock,320000,198,0,"Volzhsky, Russia",2012-12-15,Album,13
55941,82699,Fly,Inside the Mind,SPLT,990,Rock,32000,641,0,"Volzhsky, Russia",2012-12-15,Album,13
55942,82700,Different World,Inside the Mind,SPLT,164,Rock,320000,278,0,"Volzhsky, Russia",2012-12-15,Album,13
55943,82701,Nothing,Inside the Mind,SPLT,139,Rock,320000,401,0,"Volzhsky, Russia",2012-12-15,Album,13
55958,82716,Музыкант,C.H.E.R.N.O.B.Y.L.,INEVITABLE WAR,93,Rock,128000,869,0,"Volzhsky, Russia",2012-08-25,Album,11
55959,82717,Все вокруг,C.H.E.R.N.O.B.Y.L.,INEVITABLE WAR,152,Rock,128000,137,0,"Volzhsky, Russia",2012-08-25,Album,11
55960,82718,Крысы,C.H.E.R.N.O.B.Y.L.,INEVITABLE WAR,140,Rock,128000,113,0,"Volzhsky, Russia",2012-08-25,Album,11
55961,82719,Крик души,C.H.E.R.N.O.B.Y.L.,INEVITABLE WAR,142,Rock,128000,146,0,"Volzhsky, Russia",2012-08-25,Album,11
55962,82720,Oi!,C.H.E.R.N.O.B.Y.L.,INEVITABLE WAR,103,Rock,128000,413,0,"Volzhsky, Russia",2012-08-25,Album,11
55963,82721,Сепаратный мир,C.H.E.R.N.O.B.Y.L.,INEVITABLE WAR,141,Rock,128000,271,0,"Volzhsky, Russia",2012-08-25,Album,11
55964,82722,Смерть детей,C.H.E.R.N.O.B.Y.L.,INEVITABLE WAR,154,Rock,128000,97,0,"Volzhsky, Russia",2012-08-25,Album,11
55965,82723,Чёрный флаг,C.H.E.R.N.O.B.Y.L.,INEVITABLE WAR,112,Rock,128000,249,0,"Volzhsky, Russia",2012-08-25,Album,11
55966,82724,Труп природы,C.H.E.R.N.O.B.Y.L.,INEVITABLE WAR,171,Rock,128000,173,0,"Volzhsky, Russia",2012-08-25,Album,11
55967,82725,Серое небо,C.H.E.R.N.O.B.Y.L.,INEVITABLE WAR,143,Rock,128000,197,0,"Volzhsky, Russia",2012-08-25,Album,11
55968,82726,Обломали,C.H.E.R.N.O.B.Y.L.,INEVITABLE WAR,125,Rock,128000,366,0,"Volzhsky, Russia",2012-08-25,Album,11
55969,82743,Long White Cloud,krackatoa,Long White Cloud,169,Instrumental,209163,89844,0,"Auckland, New Zealand",2013-04-16,Single Tracks,0
55977,82752,Shamanok,Pornophonik,Archives 2,141,Electronic,320000,240,0,"Pepinster, Liège 
Belgium ",2013-04-15,Album,25
55978,82753,Sliding Turn,Pornophonik,Archives 2,207,Electronic,320000,174,0,"Pepinster, Liège 
Belgium ",2013-04-15,Album,25
55979,82754,Cinnemon,Pornophonik,Archives 2,214,Electronic,320000,123,0,"Pepinster, Liège 
Belgium ",2013-04-15,Album,25
55980,82755,Koala,Pornophonik,Archives 2,94,Electronic,320000,173,0,"Pepinster, Liège 
Belgium ",2013-04-15,Album,25
55981,82756,Snowboard,Pornophonik,Archives 2,121,Electronic,320000,581,0,"Pepinster, Liège 
Belgium ",2013-04-15,Album,25
55982,82757,Box,Pornophonik,Archives 2,143,Electronic,320000,115,0,"Pepinster, Liège 
Belgium ",2013-04-15,Album,25
55983,82758,Santa Claus,Pornophonik,Archives 2,172,Electronic,320000,530,0,"Pepinster, Liège 
Belgium ",2013-04-15,Album,25
55984,82759,Calistratus,Pornophonik,Archives 2,225,Electronic,320000,73,0,"Pepinster, Liège 
Belgium ",2013-04-15,Album,25
